Member_number,Date,productId,items,productName,price,Category,Gross_sales,OrderID
4736,2015-04-03,66,3,onions,1.3,Fresh Food,3.9000000000000004,14006
4101,2015-01-30,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11517
2535,2015-10-17,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,5713
1924,2015-09-07,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,3447
3079,2015-01-04,10,3,chicken,7.2,Fresh Food,21.6,7738
4270,2015-02-08,71,1,shopping bags,5.12,Household & Hygiene,5.12,12203
2797,2015-09-12,27,3,coffee,8.5,Beverages,25.5,6713
3813,2015-01-18,104,1,cat food,11.2,Pet Care,11.2,10496
4412,2015-12-20,114,2,napkins,21.8,Household & Hygiene,43.6,12765
2997,2015-06-02,38,3,soda,0.8,Beverages,2.4000000000000004,7442
3703,2015-03-24,14,1,chocolate,11.5,Bakery & Sweets,11.5,10070
2260,2015-10-02,14,3,chocolate,11.5,Bakery & Sweets,34.5,4696
3583,2015-12-03,74,3,whipped/sour cream,5.5,Dairy,16.5,9619
2513,2015-01-30,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,5623
4336,2015-09-25,106,2,prosecco,20.1,Beverages,40.2,12486
2017,2015-02-19,56,2,white wine,14.2,Beverages,28.4,3789
2787,2015-05-09,15,2,specialty bar,5.2,Bakery & Sweets,10.4,6673
3460,2015-09-14,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,9113
4056,2015-08-29,37,3,herbs,6.5,Fresh Food,19.5,11357
2063,2015-08-23,60,1,cream cheese,6.3,Dairy,6.3,3970
2085,2015-04-04,69,1,domestic eggs,1.25,Fresh Food,1.25,4062
3778,2015-03-13,57,1,meat,8.5,Fresh Food,8.5,10361
2691,2015-03-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6298
2534,2015-11-08,79,3,specialty cheese,12.14,Dairy,36.42,5709
2315,2015-12-17,131,3,roll products,8.6,Specialty & Seasonal,25.799999999999997,4906
1094,2015-05-16,38,1,soda,0.8,Beverages,0.8,336
4529,2015-05-24,1,1,tropical fruit,7.8,Fresh Food,7.8,13203
2745,2015-04-29,27,3,coffee,8.5,Beverages,25.5,6507
4352,2015-11-28,52,2,dog food,12.6,Pet Care,25.2,12544
2783,2015-03-31,60,1,cream cheese,6.3,Dairy,6.3,6655
3280,2015-04-14,1,1,tropical fruit,7.8,Fresh Food,7.8,8485
3473,2015-04-07,63,3,liquor (appetizer),11.2,Beverages,33.599999999999994,9170
3476,2015-06-28,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,9187
2173,2015-08-11,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,4376
4170,2015-05-11,66,1,onions,1.3,Fresh Food,1.3,11808
1596,2015-07-14,49,2,beverages,1.1,Beverages,2.2,2174
1265,2015-04-13,18,2,yogurt,2.2,Dairy,4.4,960
1259,2015-09-20,2,2,whole milk,1.8,Dairy,3.6,939
4102,2015-10-23,40,2,grapes,9.4,Fresh Food,18.8,11523
3465,2015-04-16,56,1,white wine,14.2,Beverages,14.2,9137
3504,2015-11-05,4,1,other vegetables,0.8,Fresh Food,0.8,9304
3336,2015-03-26,1,1,tropical fruit,7.8,Fresh Food,7.8,8695
3001,2015-11-14,17,2,bottled water,0.5,Beverages,1.0,7451
4078,2015-04-18,71,1,shopping bags,5.12,Household & Hygiene,5.12,11432
3244,2015-11-20,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,8348
3544,2015-03-10,59,2,hard cheese,4.5,Dairy,9.0,9462
2760,2015-04-14,38,3,soda,0.8,Beverages,2.4000000000000004,6568
4643,2015-12-02,64,2,UHT-milk,2.1,Dairy,4.2,13617
3601,2015-12-20,4,1,other vegetables,0.8,Fresh Food,0.8,9704
2275,2015-08-02,82,2,pet care,5.8,Pet Care,11.6,4762
3082,2015-04-10,3,3,pip fruit,3.0,Fresh Food,9.0,7754
4273,2015-01-22,32,2,red/blush wine,12.2,Beverages,24.4,12215
1951,2015-10-22,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,3561
3589,2015-01-31,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,9644
2404,2015-10-15,2,3,whole milk,1.8,Dairy,5.4,5234
3619,2015-04-07,51,1,dessert,1.15,Bakery & Sweets,1.15,9766
4733,2015-03-09,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13995
4868,2015-05-02,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,14522
3410,2015-07-03,27,3,coffee,8.5,Beverages,25.5,8949
4937,2015-02-14,17,1,bottled water,0.5,Beverages,0.5,14744
2979,2015-08-09,66,1,onions,1.3,Fresh Food,1.3,7377
2278,2015-08-10,27,1,coffee,8.5,Beverages,8.5,4771
4512,2015-11-08,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,13138
1940,2015-11-18,14,3,chocolate,11.5,Bakery & Sweets,34.5,3516
1867,2015-03-29,12,1,fruit/vegetable juice,2.1,Beverages,2.1,3216
1888,2015-05-21,74,2,whipped/sour cream,5.5,Dairy,11.0,3297
2073,2015-06-18,69,1,domestic eggs,1.25,Fresh Food,1.25,4022
4023,2015-01-21,38,2,soda,0.8,Beverages,1.6,11254
4416,2015-10-29,83,1,white bread,0.3,Bakery & Sweets,0.3,12781
4210,2015-08-07,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,11957
1520,2015-02-26,18,2,yogurt,2.2,Dairy,4.4,1914
1890,2015-04-20,45,3,curd,9.8,Dairy,29.400000000000002,3309
3079,2015-01-30,14,2,chocolate,11.5,Bakery & Sweets,23.0,7739
1772,2015-11-02,20,2,brown bread,0.8,Bakery & Sweets,1.6,2838
1361,2015-07-12,72,2,salt,0.7,Pantry Staples,1.4,1314
4073,2015-02-13,16,2,butter milk,6.1,Dairy,12.2,11408
2128,2015-04-24,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,4200
1882,2015-09-25,14,2,chocolate,11.5,Bakery & Sweets,23.0,3272
4895,2015-06-01,15,1,specialty bar,5.2,Bakery & Sweets,5.2,14609
1431,2015-03-05,2,1,whole milk,1.8,Dairy,1.8,1573
2159,2015-07-17,83,2,white bread,0.3,Bakery & Sweets,0.6,4319
2666,2015-12-14,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,6211
2986,2015-05-19,2,3,whole milk,1.8,Dairy,5.4,7402
3491,2015-10-26,84,2,female sanitary products,2.5,Personal Care,5.0,9251
3844,2015-08-14,45,3,curd,9.8,Dairy,29.400000000000002,10609
4002,2015-04-30,56,3,white wine,14.2,Beverages,42.599999999999994,11178
3963,2015-01-26,135,3,meat spreads,7.8,Fresh Food,23.4,11054
2997,2015-08-03,38,2,soda,0.8,Beverages,1.6,7443
4122,2015-06-05,14,1,chocolate,11.5,Bakery & Sweets,11.5,11612
4326,2015-04-11,18,1,yogurt,2.2,Dairy,2.2,12446
4331,2015-09-10,35,1,sugar,1.2,Bakery & Sweets,1.2,12466
4199,2015-12-29,64,1,UHT-milk,2.1,Dairy,2.1,11922
1910,2015-09-25,70,1,margarine,3.5,Pantry Staples,3.5,3390
2713,2015-08-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,6390
4535,2015-12-05,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,13223
1529,2015-06-17,38,3,soda,0.8,Beverages,2.4000000000000004,1949
4361,2015-02-18,17,2,bottled water,0.5,Beverages,1.0,12575
1208,2015-08-21,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,757
1789,2015-10-22,18,1,yogurt,2.2,Dairy,2.2,2915
4592,2015-08-07,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,13431
2141,2015-03-08,2,1,whole milk,1.8,Dairy,1.8,4254
1425,2015-09-24,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,1547
3264,2015-01-13,51,1,dessert,1.15,Bakery & Sweets,1.15,8436
4575,2015-12-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,13372
1042,2015-05-22,17,1,bottled water,0.5,Beverages,0.5,155
4624,2015-05-18,74,1,whipped/sour cream,5.5,Dairy,5.5,13550
1692,2015-05-08,10,2,chicken,7.2,Fresh Food,14.4,2534
4861,2015-03-28,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,14489
1409,2015-07-28,1,1,tropical fruit,7.8,Fresh Food,7.8,1482
4403,2015-05-08,18,3,yogurt,2.2,Dairy,6.6000000000000005,12730
1000,2015-11-25,96,1,hygiene articles,7.5,Household & Hygiene,7.5,5
2359,2015-08-28,70,2,margarine,3.5,Pantry Staples,7.0,5069
1613,2015-08-08,60,2,cream cheese,6.3,Dairy,12.6,2245
2632,2015-08-17,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,6089
3974,2015-06-19,45,2,curd,9.8,Dairy,19.6,11099
1742,2015-11-27,22,1,root vegetables,1.8,Fresh Food,1.8,2718
3281,2015-10-25,22,3,root vegetables,1.8,Fresh Food,5.4,8489
2610,2015-10-21,24,2,pastry,3.1,Bakery & Sweets,6.2,6002
3209,2015-01-25,44,2,newspapers,3.2,Specialty & Seasonal,6.4,8237
1032,2015-07-13,74,2,whipped/sour cream,5.5,Dairy,11.0,120
2257,2015-05-15,18,3,yogurt,2.2,Dairy,6.6000000000000005,4688
4500,2015-06-08,34,1,flour,2.1,Pantry Staples,2.1,13084
2134,2015-08-27,2,1,whole milk,1.8,Dairy,1.8,4229
4542,2015-01-18,27,1,coffee,8.5,Beverages,8.5,13252
1921,2015-02-23,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,3425
3363,2015-12-29,70,3,margarine,3.5,Pantry Staples,10.5,8797
3220,2015-11-07,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,8272
2547,2015-04-06,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,5757
3675,2015-08-03,56,2,white wine,14.2,Beverages,28.4,9964
3410,2015-08-30,66,3,onions,1.3,Fresh Food,3.9000000000000004,8950
3721,2015-07-04,38,1,soda,0.8,Beverages,0.8,10136
2204,2015-09-27,63,3,liquor (appetizer),11.2,Beverages,33.599999999999994,4488
2251,2015-02-27,13,2,packaged fruit/vegetables,3.5,Fresh Food,7.0,4659
4706,2015-08-07,2,1,whole milk,1.8,Dairy,1.8,13894
1762,2015-01-21,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2797
2996,2015-01-08,4,1,other vegetables,0.8,Fresh Food,0.8,7437
3727,2015-05-19,45,1,curd,9.8,Dairy,9.8,10152
4230,2015-06-25,56,3,white wine,14.2,Beverages,42.599999999999994,12049
2089,2015-10-16,45,3,curd,9.8,Dairy,29.400000000000002,4081
1452,2015-05-21,2,2,whole milk,1.8,Dairy,3.6,1645
4176,2015-05-05,34,3,flour,2.1,Pantry Staples,6.300000000000001,11823
2484,2015-08-12,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,5527
3590,2015-05-30,72,3,salt,0.7,Pantry Staples,2.0999999999999996,9652
1015,2015-03-22,8,1,beef,19.5,Fresh Food,19.5,64
4942,2015-01-29,17,2,bottled water,0.5,Beverages,1.0,14772
2038,2015-05-17,2,1,whole milk,1.8,Dairy,1.8,3865
4024,2015-03-11,40,3,grapes,9.4,Fresh Food,28.200000000000003,11259
4089,2015-10-04,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11473
2287,2015-09-23,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,4792
1946,2015-12-08,65,1,candy,3.6,Bakery & Sweets,3.6,3538
4899,2015-03-13,4,1,other vegetables,0.8,Fresh Food,0.8,14626
4656,2015-11-01,27,3,coffee,8.5,Beverages,25.5,13673
1340,2015-11-18,20,2,brown bread,0.8,Bakery & Sweets,1.6,1239
3800,2015-02-08,22,1,root vegetables,1.8,Fresh Food,1.8,10446
4883,2015-01-16,95,3,frozen fish,5.8,Frozen & Processed Food,17.4,14574
4752,2015-05-18,3,3,pip fruit,3.0,Fresh Food,9.0,14075
4120,2015-03-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,11601
1776,2015-03-20,18,2,yogurt,2.2,Dairy,4.4,2853
4445,2015-04-15,34,3,flour,2.1,Pantry Staples,6.300000000000001,12889
1515,2015-11-06,65,3,candy,3.6,Bakery & Sweets,10.8,1899
4470,2015-06-23,4,1,other vegetables,0.8,Fresh Food,0.8,12980
2551,2015-06-06,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,5778
2062,2015-09-03,50,2,bottled beer,1.8,Beverages,3.6,3966
4407,2015-02-19,69,3,domestic eggs,1.25,Fresh Food,3.75,12747
1479,2015-05-15,71,2,shopping bags,5.12,Household & Hygiene,10.24,1750
1049,2015-08-04,65,3,candy,3.6,Bakery & Sweets,10.8,174
3062,2015-03-22,2,3,whole milk,1.8,Dairy,5.4,7682
3328,2015-10-15,38,3,soda,0.8,Beverages,2.4000000000000004,8676
2269,2015-09-20,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4725
2195,2015-07-10,101,1,canned fish,2.1,Frozen & Processed Food,2.1,4460
4757,2015-01-12,18,2,yogurt,2.2,Dairy,4.4,14090
4883,2015-05-16,71,1,shopping bags,5.12,Household & Hygiene,5.12,14575
1846,2015-09-11,22,2,root vegetables,1.8,Fresh Food,3.6,3134
4439,2015-08-21,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,12860
2102,2015-01-25,8,3,beef,19.5,Fresh Food,58.5,4121
3333,2015-02-22,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8689
4486,2015-11-06,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13025
3010,2015-08-14,22,2,root vegetables,1.8,Fresh Food,3.6,7485
1206,2015-01-02,104,2,cat food,11.2,Pet Care,22.4,750
2220,2015-01-07,24,1,pastry,3.1,Bakery & Sweets,3.1,4540
1989,2015-09-09,123,1,mustard,5.2,Pantry Staples,5.2,3674
3635,2015-06-19,44,2,newspapers,3.2,Specialty & Seasonal,6.4,9812
1275,2015-04-11,7,1,citrus fruit,1.5,Fresh Food,1.5,988
3433,2015-08-22,74,1,whipped/sour cream,5.5,Dairy,5.5,9023
1426,2015-07-08,3,1,pip fruit,3.0,Fresh Food,3.0,1552
1110,2015-09-09,18,1,yogurt,2.2,Dairy,2.2,399
4163,2015-04-23,61,3,liquor,8.5,Beverages,25.5,11776
4809,2015-09-28,3,3,pip fruit,3.0,Fresh Food,9.0,14289
3559,2015-07-02,71,1,shopping bags,5.12,Household & Hygiene,5.12,9524
3385,2015-06-28,4,2,other vegetables,0.8,Fresh Food,1.6,8862
4523,2015-02-27,108,3,zwieback,12.3,Snacks,36.900000000000006,13167
4335,2015-01-05,4,2,other vegetables,0.8,Fresh Food,1.6,12478
1900,2015-01-08,38,2,soda,0.8,Beverages,1.6,3349
1859,2015-05-28,57,3,meat,8.5,Fresh Food,25.5,3182
3139,2015-02-17,104,2,cat food,11.2,Pet Care,22.4,7976
1614,2015-02-03,2,2,whole milk,1.8,Dairy,3.6,2247
4694,2015-07-07,28,1,misc. beverages,1.2,Beverages,1.2,13845
4257,2015-08-18,2,1,whole milk,1.8,Dairy,1.8,12145
1604,2015-11-11,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2205
4857,2015-07-28,1,3,tropical fruit,7.8,Fresh Food,23.4,14474
2017,2015-10-23,64,1,UHT-milk,2.1,Dairy,2.1,3790
3239,2015-11-27,18,2,yogurt,2.2,Dairy,4.4,8336
4194,2015-05-11,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,11902
1014,2015-01-04,102,2,cookware,4.6,Household & Hygiene,9.2,61
3651,2015-07-04,18,2,yogurt,2.2,Dairy,4.4,9868
1591,2015-03-20,59,2,hard cheese,4.5,Dairy,9.0,2156
1572,2015-07-14,74,3,whipped/sour cream,5.5,Dairy,16.5,2084
2255,2015-12-18,154,2,cake bar,2.4,Bakery & Sweets,4.8,4680
1793,2015-10-22,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2932
3256,2015-07-30,38,2,soda,0.8,Beverages,1.6,8410
3176,2015-02-05,32,3,red/blush wine,12.2,Beverages,36.599999999999994,8106
2790,2015-10-11,1,3,tropical fruit,7.8,Fresh Food,23.4,6688
3581,2015-04-12,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,9603
1190,2015-10-27,115,2,waffles,2.5,Bakery & Sweets,5.0,701
4960,2015-08-15,80,2,salty snack,0.5,Snacks,1.0,14841
1697,2015-11-17,38,2,soda,0.8,Beverages,1.6,2554
1208,2015-12-16,16,1,butter milk,6.1,Dairy,6.1,759
1148,2015-01-14,18,1,yogurt,2.2,Dairy,2.2,547
1763,2015-12-27,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,2801
4526,2015-08-21,18,3,yogurt,2.2,Dairy,6.6000000000000005,13191
4447,2015-05-01,11,1,butter,3.2,Dairy,3.2,12892
3521,2015-07-17,2,3,whole milk,1.8,Dairy,5.4,9375
2969,2015-12-08,115,2,waffles,2.5,Bakery & Sweets,5.0,7341
2790,2015-10-11,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6688
4328,2015-08-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,12454
3484,2015-09-22,80,3,salty snack,0.5,Snacks,1.5,9219
2467,2015-10-07,18,1,yogurt,2.2,Dairy,2.2,5469
4722,2015-12-16,17,1,bottled water,0.5,Beverages,0.5,13963
1490,2015-10-04,39,3,detergent,5.5,Household & Hygiene,16.5,1796
4655,2015-08-02,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,13665
2842,2015-07-29,2,3,whole milk,1.8,Dairy,5.4,6878
1796,2015-11-03,18,1,yogurt,2.2,Dairy,2.2,2943
4426,2015-05-18,45,2,curd,9.8,Dairy,19.6,12807
2656,2015-02-02,55,3,cleaner,11.8,Household & Hygiene,35.400000000000006,6171
4440,2015-04-11,22,1,root vegetables,1.8,Fresh Food,1.8,12864
3682,2015-08-06,73,2,oil,3.4,Pantry Staples,6.8,9993
2897,2015-01-27,18,3,yogurt,2.2,Dairy,6.6000000000000005,7067
3316,2015-01-07,55,1,cleaner,11.8,Household & Hygiene,11.8,8629
1494,2015-03-26,71,2,shopping bags,5.12,Household & Hygiene,10.24,1816
4427,2015-01-31,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,12813
1322,2015-09-16,45,2,curd,9.8,Dairy,19.6,1165
3354,2015-11-09,96,2,hygiene articles,7.5,Household & Hygiene,15.0,8759
2169,2015-09-20,117,2,rum,5.2,Beverages,10.4,4361
2140,2015-12-30,4,1,other vegetables,0.8,Fresh Food,0.8,4250
1921,2015-11-11,74,3,whipped/sour cream,5.5,Dairy,16.5,3427
2101,2015-04-10,66,2,onions,1.3,Fresh Food,2.6,4116
3204,2015-02-25,45,2,curd,9.8,Dairy,19.6,8213
3544,2015-04-04,14,2,chocolate,11.5,Bakery & Sweets,23.0,9463
3659,2015-04-28,2,1,whole milk,1.8,Dairy,1.8,9896
2233,2015-04-10,50,2,bottled beer,1.8,Beverages,3.6,4591
1832,2015-04-23,116,1,sauces,2.45,Pantry Staples,2.45,3081
3133,2015-12-25,56,1,white wine,14.2,Beverages,14.2,7954
3438,2015-07-25,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,9041
3294,2015-04-05,22,2,root vegetables,1.8,Fresh Food,3.6,8539
1035,2015-05-23,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,133
4067,2015-10-16,24,1,pastry,3.1,Bakery & Sweets,3.1,11389
1710,2015-12-05,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2591
4781,2015-01-25,138,1,candles,2.7,Household & Hygiene,2.7,14175
1768,2015-04-18,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2820
3907,2015-06-24,74,2,whipped/sour cream,5.5,Dairy,11.0,10837
4885,2015-10-16,74,2,whipped/sour cream,5.5,Dairy,11.0,14578
4584,2015-12-02,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,13403
3728,2015-06-12,115,2,waffles,2.5,Bakery & Sweets,5.0,10156
1875,2015-07-29,16,2,butter milk,6.1,Dairy,12.2,3244
1881,2015-10-15,17,2,bottled water,0.5,Beverages,1.0,3269
2997,2015-02-10,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,7441
4190,2015-09-23,7,1,citrus fruit,1.5,Fresh Food,1.5,11879
3283,2015-07-02,66,2,onions,1.3,Fresh Food,2.6,8498
1903,2015-03-10,1,2,tropical fruit,7.8,Fresh Food,15.6,3360
4949,2015-08-18,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,14795
2460,2015-12-18,11,3,butter,3.2,Dairy,9.600000000000001,5446
4726,2015-03-01,1,3,tropical fruit,7.8,Fresh Food,23.4,13975
3066,2015-12-06,38,1,soda,0.8,Beverages,0.8,7700
1239,2015-03-22,41,3,processed cheese,6.4,Dairy,19.200000000000003,873
3495,2015-06-17,65,1,candy,3.6,Bakery & Sweets,3.6,9264
1848,2015-06-20,12,2,fruit/vegetable juice,2.1,Beverages,4.2,3141
2705,2015-11-16,21,2,hamburger meat,12.3,Fresh Food,24.6,6354
3042,2015-12-27,22,2,root vegetables,1.8,Fresh Food,3.6,7608
3088,2015-04-30,14,3,chocolate,11.5,Bakery & Sweets,34.5,7778
3728,2015-03-15,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,10155
4634,2015-02-26,59,3,hard cheese,4.5,Dairy,13.5,13582
3542,2015-06-16,8,1,beef,19.5,Fresh Food,19.5,9451
1666,2015-04-15,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,2457
3617,2015-04-17,4,1,other vegetables,0.8,Fresh Food,0.8,9759
3209,2015-12-25,64,3,UHT-milk,2.1,Dairy,6.300000000000001,8238
2284,2015-03-11,58,3,ice cream,1.8,Frozen & Processed Food,5.4,4783
2716,2015-09-23,58,2,ice cream,1.8,Frozen & Processed Food,3.6,6404
1499,2015-11-09,38,2,soda,0.8,Beverages,1.6,1835
4695,2015-10-03,8,3,beef,19.5,Fresh Food,58.5,13855
3597,2015-12-13,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,9687
2408,2015-09-09,61,2,liquor,8.5,Beverages,17.0,5251
2413,2015-10-25,4,1,other vegetables,0.8,Fresh Food,0.8,5264
3664,2015-05-30,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9920
4483,2015-08-15,118,1,chocolate marshmallow,4.13,Bakery & Sweets,4.13,13014
1265,2015-10-03,20,2,brown bread,0.8,Bakery & Sweets,1.6,962
2235,2015-09-13,22,1,root vegetables,1.8,Fresh Food,1.8,4603
1730,2015-12-25,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,2664
4920,2015-02-21,18,1,yogurt,2.2,Dairy,2.2,14682
4555,2015-07-09,38,1,soda,0.8,Beverages,0.8,13293
2069,2015-03-16,35,2,sugar,1.2,Bakery & Sweets,2.4,3999
2954,2015-06-05,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,7280
4893,2015-03-01,114,2,napkins,21.8,Household & Hygiene,43.6,14605
1961,2015-12-15,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3590
1165,2015-12-29,113,3,spices,1.2,Pantry Staples,3.5999999999999996,606
2489,2015-12-22,49,1,beverages,1.1,Beverages,1.1,5540
1383,2015-02-23,1,2,tropical fruit,7.8,Fresh Food,15.6,1396
4812,2015-03-17,25,1,canned beer,1.1,Beverages,1.1,14297
1235,2015-05-29,115,3,waffles,2.5,Bakery & Sweets,7.5,859
4313,2015-06-23,38,2,soda,0.8,Beverages,1.6,12386
4044,2015-12-01,21,1,hamburger meat,12.3,Fresh Food,12.3,11325
2926,2015-10-29,18,1,yogurt,2.2,Dairy,2.2,7176
2764,2015-02-25,17,2,bottled water,0.5,Beverages,1.0,6589
4340,2015-01-26,2,3,whole milk,1.8,Dairy,5.4,12508
2106,2015-08-28,60,1,cream cheese,6.3,Dairy,6.3,4134
1083,2015-02-06,76,3,sliced cheese,4.2,Dairy,12.600000000000001,298
2043,2015-03-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,3890
4196,2015-11-07,74,1,whipped/sour cream,5.5,Dairy,5.5,11910
3844,2015-09-17,3,1,pip fruit,3.0,Fresh Food,3.0,10610
2248,2015-03-17,44,1,newspapers,3.2,Specialty & Seasonal,3.2,4652
3280,2015-07-13,64,3,UHT-milk,2.1,Dairy,6.300000000000001,8486
1678,2015-08-01,66,1,onions,1.3,Fresh Food,1.3,2484
4567,2015-08-04,2,1,whole milk,1.8,Dairy,1.8,13340
1614,2015-10-21,114,2,napkins,21.8,Household & Hygiene,43.6,2248
4251,2015-01-17,24,1,pastry,3.1,Bakery & Sweets,3.1,12124
4064,2015-09-17,16,3,butter milk,6.1,Dairy,18.299999999999997,11376
4629,2015-02-24,2,2,whole milk,1.8,Dairy,3.6,13568
4249,2015-12-04,4,2,other vegetables,0.8,Fresh Food,1.6,12118
2798,2015-08-22,24,1,pastry,3.1,Bakery & Sweets,3.1,6717
4944,2015-09-06,50,2,bottled beer,1.8,Beverages,3.6,14780
4495,2015-12-16,8,1,beef,19.5,Fresh Food,19.5,13066
4524,2015-05-02,15,2,specialty bar,5.2,Bakery & Sweets,10.4,13173
2941,2015-09-26,18,3,yogurt,2.2,Dairy,6.6000000000000005,7231
2862,2015-08-08,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,6954
3248,2015-06-19,23,3,pork,7.2,Fresh Food,21.6,8378
1001,2015-04-14,83,1,white bread,0.3,Bakery & Sweets,0.3,9
2104,2015-10-20,60,3,cream cheese,6.3,Dairy,18.9,4128
2083,2015-06-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,4056
1932,2015-06-27,1,2,tropical fruit,7.8,Fresh Food,15.6,3483
3760,2015-11-03,38,1,soda,0.8,Beverages,0.8,10287
2894,2015-03-14,44,2,newspapers,3.2,Specialty & Seasonal,6.4,7063
3590,2015-01-09,7,3,citrus fruit,1.5,Fresh Food,4.5,9649
4616,2015-02-14,54,1,condensed milk,3.5,Dairy,3.5,13518
2527,2015-01-20,57,3,meat,8.5,Fresh Food,25.5,5687
2327,2015-07-06,3,3,pip fruit,3.0,Fresh Food,9.0,4941
4091,2015-02-25,2,3,whole milk,1.8,Dairy,5.4,11481
4735,2015-04-01,2,3,whole milk,1.8,Dairy,5.4,14003
4195,2015-05-04,4,2,other vegetables,0.8,Fresh Food,1.6,11904
1017,2015-05-16,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,73
4115,2015-05-22,115,2,waffles,2.5,Bakery & Sweets,5.0,11584
1339,2015-05-05,2,3,whole milk,1.8,Dairy,5.4,1231
4037,2015-12-29,22,1,root vegetables,1.8,Fresh Food,1.8,11300
2789,2015-06-01,40,3,grapes,9.4,Fresh Food,28.200000000000003,6686
1620,2015-08-20,18,3,yogurt,2.2,Dairy,6.6000000000000005,2278
4656,2015-01-27,104,1,cat food,11.2,Pet Care,11.2,13671
4795,2015-07-30,76,1,sliced cheese,4.2,Dairy,4.2,14231
3843,2015-09-04,40,3,grapes,9.4,Fresh Food,28.200000000000003,10602
4710,2015-04-20,46,3,pasta,3.1,Pantry Staples,9.3,13908
1090,2015-10-04,18,2,yogurt,2.2,Dairy,4.4,322
1539,2015-04-07,70,1,margarine,3.5,Pantry Staples,3.5,1975
2114,2015-05-24,122,1,soups,4.5,Frozen & Processed Food,4.5,4162
4236,2015-10-13,25,2,canned beer,1.1,Beverages,2.2,12076
4727,2015-10-06,22,3,root vegetables,1.8,Fresh Food,5.4,13979
1967,2015-06-23,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,3611
